location,time_period,population
A3R7UT64jHf,2022-01,839709.5121265656
A3R7UT64jHf,2022-02,839709.5121265656
A3R7UT64jHf,2022-03,839709.5121265656
A3R7UT64jHf,2022-04,839709.5121265656
A3R7UT64jHf,2022-05,839709.5121265656
A3R7UT64jHf,2022-06,839709.5121265656
A3R7UT64jHf,2022-07,839709.5121265656
A3R7UT64jHf,2022-08,839709.5121265656
A3R7UT64jHf,2022-09,839709.5121265656
A3R7UT64jHf,2022-10,839709.5121265656
A3R7UT64jHf,2022-11,839709.5121265656
A3R7UT64jHf,2022-12,839709.5121265656
A3R7UT64jHf,2023-01,839700.6465164255
A3R7UT64jHf,2023-02,839700.6465164255
A3R7UT64jHf,2023-03,839700.6465164255
A3R7UT64jHf,2023-04,839700.6465164255
A3R7UT64jHf,2023-05,839700.6465164255
A3R7UT64jHf,2023-06,839700.6465164255
A3R7UT64jHf,2023-07,839700.6465164255
A3R7UT64jHf,2023-08,839700.6465164255
A3R7UT64jHf,2023-09,839700.6465164255
A3R7UT64jHf,2023-10,839700.6465164255
A3R7UT64jHf,2023-11,839700.6465164255
A3R7UT64jHf,2023-12,839700.6465164255
A3R7UT64jHf,2024-01,838533.1465796327
A3R7UT64jHf,2024-02,838533.1465796327
A3R7UT64jHf,2024-03,838533.1465796327
A3R7UT64jHf,2024-04,838533.1465796327
A3R7UT64jHf,2024-05,838533.1465796327
A3R7UT64jHf,2024-06,838533.1465796327
A3R7UT64jHf,2024-07,838533.1465796327
A3R7UT64jHf,2024-08,838533.1465796327
A3R7UT64jHf,2024-09,838533.1465796327
A3R7UT64jHf,2024-10,838533.1465796327
A3R7UT64jHf,2024-11,838533.1465796327
A3R7UT64jHf,2024-12,838533.1465796327
A3TeVhjjS2u,2022-01,253646.96768854675
A3TeVhjjS2u,2022-02,253646.96768854675
A3TeVhjjS2u,2022-03,253646.96768854675
A3TeVhjjS2u,2022-04,253646.96768854675
A3TeVhjjS2u,2022-05,253646.96768854675
A3TeVhjjS2u,2022-06,253646.96768854675
A3TeVhjjS2u,2022-07,253646.96768854675
A3TeVhjjS2u,2022-08,253646.96768854675
A3TeVhjjS2u,2022-09,253646.96768854675
A3TeVhjjS2u,2022-10,253646.96768854675
A3TeVhjjS2u,2022-11,253646.96768854675
A3TeVhjjS2u,2022-12,253646.96768854675
A3TeVhjjS2u,2023-01,253644.2903957999
A3TeVhjjS2u,2023-02,253644.2903957999
A3TeVhjjS2u,2023-03,253644.2903957999
A3TeVhjjS2u,2023-04,253644.2903957999
A3TeVhjjS2u,2023-05,253644.2903957999
A3TeVhjjS2u,2023-06,253644.2903957999
A3TeVhjjS2u,2023-07,253644.2903957999
A3TeVhjjS2u,2023-08,253644.2903957999
A3TeVhjjS2u,2023-09,253644.2903957999
A3TeVhjjS2u,2023-10,253644.2903957999
A3TeVhjjS2u,2023-11,253644.2903957999
A3TeVhjjS2u,2023-12,253644.2903957999
A3TeVhjjS2u,2024-01,253291.50022470843
A3TeVhjjS2u,2024-02,253291.50022470843
A3TeVhjjS2u,2024-03,253291.50022470843
A3TeVhjjS2u,2024-04,253291.50022470843
A3TeVhjjS2u,2024-05,253291.50022470843
A3TeVhjjS2u,2024-06,253291.50022470843
A3TeVhjjS2u,2024-07,253291.50022470843
A3TeVhjjS2u,2024-08,253291.50022470843
A3TeVhjjS2u,2024-09,253291.50022470843
A3TeVhjjS2u,2024-10,253291.50022470843
A3TeVhjjS2u,2024-11,253291.50022470843
A3TeVhjjS2u,2024-12,253291.50022470843
B7X957nA1lM,2022-01,140889.41056717437
B7X957nA1lM,2022-02,140889.41056717437
B7X957nA1lM,2022-03,140889.41056717437
B7X957nA1lM,2022-04,140889.41056717437
B7X957nA1lM,2022-05,140889.41056717437
B7X957nA1lM,2022-06,140889.41056717437
B7X957nA1lM,2022-07,140889.41056717437
B7X957nA1lM,2022-08,140889.41056717437
B7X957nA1lM,2022-09,140889.41056717437
B7X957nA1lM,2022-10,140889.41056717437
B7X957nA1lM,2022-11,140889.41056717437
B7X957nA1lM,2022-12,140889.41056717437
B7X957nA1lM,2023-01,140887.9232791199
B7X957nA1lM,2023-02,140887.9232791199
B7X957nA1lM,2023-03,140887.9232791199
B7X957nA1lM,2023-04,140887.9232791199
B7X957nA1lM,2023-05,140887.9232791199
B7X957nA1lM,2023-06,140887.9232791199
B7X957nA1lM,2023-07,140887.9232791199
B7X957nA1lM,2023-08,140887.9232791199
B7X957nA1lM,2023-09,140887.9232791199
B7X957nA1lM,2023-10,140887.9232791199
B7X957nA1lM,2023-11,140887.9232791199
B7X957nA1lM,2023-12,140887.9232791199
B7X957nA1lM,2024-01,140691.96582569578
B7X957nA1lM,2024-02,140691.96582569578
B7X957nA1lM,2024-03,140691.96582569578
B7X957nA1lM,2024-04,140691.96582569578
B7X957nA1lM,2024-05,140691.96582569578
B7X957nA1lM,2024-06,140691.96582569578
B7X957nA1lM,2024-07,140691.96582569578
B7X957nA1lM,2024-08,140691.96582569578
B7X957nA1lM,2024-09,140691.96582569578
B7X957nA1lM,2024-10,140691.96582569578
B7X957nA1lM,2024-11,140691.96582569578
B7X957nA1lM,2024-12,140691.96582569578
BITtrV4c0xf,2022-01,177658.98989525397
BITtrV4c0xf,2022-02,177658.98989525397
BITtrV4c0xf,2022-03,177658.98989525397
BITtrV4c0xf,2022-04,177658.98989525397
BITtrV4c0xf,2022-05,177658.98989525397
BITtrV4c0xf,2022-06,177658.98989525397
BITtrV4c0xf,2022-07,177658.98989525397
BITtrV4c0xf,2022-08,177658.98989525397
BITtrV4c0xf,2022-09,177658.98989525397
BITtrV4c0xf,2022-10,177658.98989525397
BITtrV4c0xf,2022-11,177658.98989525397
BITtrV4c0xf,2022-12,177658.98989525397
BITtrV4c0xf,2023-01,177657.10739156048
BITtrV4c0xf,2023-02,177657.10739156048
BITtrV4c0xf,2023-03,177657.10739156048
BITtrV4c0xf,2023-04,177657.10739156048
BITtrV4c0xf,2023-05,177657.10739156048
BITtrV4c0xf,2023-06,177657.10739156048
BITtrV4c0xf,2023-07,177657.10739156048
BITtrV4c0xf,2023-08,177657.10739156048
BITtrV4c0xf,2023-09,177657.10739156048
BITtrV4c0xf,2023-10,177657.10739156048
BITtrV4c0xf,2023-11,177657.10739156048
BITtrV4c0xf,2023-12,177657.10739156048
BITtrV4c0xf,2024-01,177409.29546975778
BITtrV4c0xf,2024-02,177409.29546975778
BITtrV4c0xf,2024-03,177409.29546975778
BITtrV4c0xf,2024-04,177409.29546975778
BITtrV4c0xf,2024-05,177409.29546975778
BITtrV4c0xf,2024-06,177409.29546975778
BITtrV4c0xf,2024-07,177409.29546975778
BITtrV4c0xf,2024-08,177409.29546975778
BITtrV4c0xf,2024-09,177409.29546975778
BITtrV4c0xf,2024-10,177409.29546975778
BITtrV4c0xf,2024-11,177409.29546975778
BITtrV4c0xf,2024-12,177409.29546975778
BdLcDbLQd88,2022-01,122260.61748423445
BdLcDbLQd88,2022-02,122260.61748423445
BdLcDbLQd88,2022-03,122260.61748423445
BdLcDbLQd88,2022-04,122260.61748423445
BdLcDbLQd88,2022-05,122260.61748423445
BdLcDbLQd88,2022-06,122260.61748423445
BdLcDbLQd88,2022-07,122260.61748423445
BdLcDbLQd88,2022-08,122260.61748423445
BdLcDbLQd88,2022-09,122260.61748423445
BdLcDbLQd88,2022-10,122260.61748423445
BdLcDbLQd88,2022-11,122260.61748423445
BdLcDbLQd88,2022-12,122260.61748423445
BdLcDbLQd88,2023-01,122259.32613898278
BdLcDbLQd88,2023-02,122259.32613898278
BdLcDbLQd88,2023-03,122259.32613898278
BdLcDbLQd88,2023-04,122259.32613898278
BdLcDbLQd88,2023-05,122259.32613898278
BdLcDbLQd88,2023-06,122259.32613898278
BdLcDbLQd88,2023-07,122259.32613898278
BdLcDbLQd88,2023-08,122259.32613898278
BdLcDbLQd88,2023-09,122259.32613898278
BdLcDbLQd88,2023-10,122259.32613898278
BdLcDbLQd88,2023-11,122259.32613898278
BdLcDbLQd88,2023-12,122259.32613898278
BdLcDbLQd88,2024-01,122089.2831754935
BdLcDbLQd88,2024-02,122089.2831754935
BdLcDbLQd88,2024-03,122089.2831754935
BdLcDbLQd88,2024-04,122089.2831754935
BdLcDbLQd88,2024-05,122089.2831754935
BdLcDbLQd88,2024-06,122089.2831754935
BdLcDbLQd88,2024-07,122089.2831754935
BdLcDbLQd88,2024-08,122089.2831754935
BdLcDbLQd88,2024-09,122089.2831754935
BdLcDbLQd88,2024-10,122089.2831754935
BdLcDbLQd88,2024-11,122089.2831754935
BdLcDbLQd88,2024-12,122089.2831754935
BywOwm8jUhf,2022-01,131646.11560630996
BywOwm8jUhf,2022-02,131646.11560630996
BywOwm8jUhf,2022-03,131646.11560630996
BywOwm8jUhf,2022-04,131646.11560630996
BywOwm8jUhf,2022-05,131646.11560630996
BywOwm8jUhf,2022-06,131646.11560630996
BywOwm8jUhf,2022-07,131646.11560630996
BywOwm8jUhf,2022-08,131646.11560630996
BywOwm8jUhf,2022-09,131646.11560630996
BywOwm8jUhf,2022-10,131646.11560630996
BywOwm8jUhf,2022-11,131646.11560630996
BywOwm8jUhf,2022-12,131646.11560630996
BywOwm8jUhf,2023-01,131644.7247874435
BywOwm8jUhf,2023-02,131644.7247874435
BywOwm8jUhf,2023-03,131644.7247874435
BywOwm8jUhf,2023-04,131644.7247874435
BywOwm8jUhf,2023-05,131644.7247874435
BywOwm8jUhf,2023-06,131644.7247874435
BywOwm8jUhf,2023-07,131644.7247874435
BywOwm8jUhf,2023-08,131644.7247874435
BywOwm8jUhf,2023-09,131644.7247874435
BywOwm8jUhf,2023-10,131644.7247874435
BywOwm8jUhf,2023-11,131644.7247874435
BywOwm8jUhf,2023-12,131644.7247874435
BywOwm8jUhf,2024-01,131461.5044255754
BywOwm8jUhf,2024-02,131461.5044255754
BywOwm8jUhf,2024-03,131461.5044255754
BywOwm8jUhf,2024-04,131461.5044255754
BywOwm8jUhf,2024-05,131461.5044255754
BywOwm8jUhf,2024-06,131461.5044255754
BywOwm8jUhf,2024-07,131461.5044255754
BywOwm8jUhf,2024-08,131461.5044255754
BywOwm8jUhf,2024-09,131461.5044255754
BywOwm8jUhf,2024-10,131461.5044255754
BywOwm8jUhf,2024-11,131461.5044255754
BywOwm8jUhf,2024-12,131461.5044255754
CNFRaFUfLjo,2022-01,1005140.789267836
CNFRaFUfLjo,2022-02,1005140.789267836
CNFRaFUfLjo,2022-03,1005140.789267836
CNFRaFUfLjo,2022-04,1005140.789267836
CNFRaFUfLjo,2022-05,1005140.789267836
CNFRaFUfLjo,2022-06,1005140.789267836
CNFRaFUfLjo,2022-07,1005140.789267836
CNFRaFUfLjo,2022-08,1005140.789267836
CNFRaFUfLjo,2022-09,1005140.789267836
CNFRaFUfLjo,2022-10,1005140.789267836
CNFRaFUfLjo,2022-11,1005140.789267836
CNFRaFUfLjo,2022-12,1005140.789267836
CNFRaFUfLjo,2023-01,1005130.1730395264
CNFRaFUfLjo,2023-02,1005130.1730395264
CNFRaFUfLjo,2023-03,1005130.1730395264
CNFRaFUfLjo,2023-04,1005130.1730395264
CNFRaFUfLjo,2023-05,1005130.1730395264
CNFRaFUfLjo,2023-06,1005130.1730395264
CNFRaFUfLjo,2023-07,1005130.1730395264
CNFRaFUfLjo,2023-08,1005130.1730395264
CNFRaFUfLjo,2023-09,1005130.1730395264
CNFRaFUfLjo,2023-10,1005130.1730395264
CNFRaFUfLjo,2023-11,1005130.1730395264
CNFRaFUfLjo,2023-12,1005130.1730395264
CNFRaFUfLjo,2024-01,1003731.9552682897
CNFRaFUfLjo,2024-02,1003731.9552682897
CNFRaFUfLjo,2024-03,1003731.9552682897
CNFRaFUfLjo,2024-04,1003731.9552682897
CNFRaFUfLjo,2024-05,1003731.9552682897
CNFRaFUfLjo,2024-06,1003731.9552682897
CNFRaFUfLjo,2024-07,1003731.9552682897
CNFRaFUfLjo,2024-08,1003731.9552682897
CNFRaFUfLjo,2024-09,1003731.9552682897
CNFRaFUfLjo,2024-10,1003731.9552682897
CNFRaFUfLjo,2024-11,1003731.9552682897
CNFRaFUfLjo,2024-12,1003731.9552682897
D51gR5DC5vt,2022-01,121232.2957144801
D51gR5DC5vt,2022-02,121232.2957144801
D51gR5DC5vt,2022-03,121232.2957144801
D51gR5DC5vt,2022-04,121232.2957144801
D51gR5DC5vt,2022-05,121232.2957144801
D51gR5DC5vt,2022-06,121232.2957144801
D51gR5DC5vt,2022-07,121232.2957144801
D51gR5DC5vt,2022-08,121232.2957144801
D51gR5DC5vt,2022-09,121232.2957144801
D51gR5DC5vt,2022-10,121232.2957144801
D51gR5DC5vt,2022-11,121232.2957144801
D51gR5DC5vt,2022-12,121232.2957144801
D51gR5DC5vt,2023-01,121231.01591902191
D51gR5DC5vt,2023-02,121231.01591902191
D51gR5DC5vt,2023-03,121231.01591902191
D51gR5DC5vt,2023-04,121231.01591902191
D51gR5DC5vt,2023-05,121231.01591902191
D51gR5DC5vt,2023-06,121231.01591902191
D51gR5DC5vt,2023-07,121231.01591902191
D51gR5DC5vt,2023-08,121231.01591902191
D51gR5DC5vt,2023-09,121231.01591902191
D51gR5DC5vt,2023-10,121231.01591902191
D51gR5DC5vt,2023-11,121231.01591902191
D51gR5DC5vt,2023-12,121231.01591902191
D51gR5DC5vt,2024-01,121062.40031375963
D51gR5DC5vt,2024-02,121062.40031375963
D51gR5DC5vt,2024-03,121062.40031375963
D51gR5DC5vt,2024-04,121062.40031375963
D51gR5DC5vt,2024-05,121062.40031375963
D51gR5DC5vt,2024-06,121062.40031375963
D51gR5DC5vt,2024-07,121062.40031375963
D51gR5DC5vt,2024-08,121062.40031375963
D51gR5DC5vt,2024-09,121062.40031375963
D51gR5DC5vt,2024-10,121062.40031375963
D51gR5DC5vt,2024-11,121062.40031375963
D51gR5DC5vt,2024-12,121062.40031375963
DLyaDAF00hm,2022-01,715992.7653984526
DLyaDAF00hm,2022-02,715992.7653984526
DLyaDAF00hm,2022-03,715992.7653984526
DLyaDAF00hm,2022-04,715992.7653984526
DLyaDAF00hm,2022-05,715992.7653984526
DLyaDAF00hm,2022-06,715992.7653984526
DLyaDAF00hm,2022-07,715992.7653984526
DLyaDAF00hm,2022-08,715992.7653984526
DLyaDAF00hm,2022-09,715992.7653984526
DLyaDAF00hm,2022-10,715992.7653984526
DLyaDAF00hm,2022-11,715992.7653984526
DLyaDAF00hm,2022-12,715992.7653984526
DLyaDAF00hm,2023-01,715985.2040984976
DLyaDAF00hm,2023-02,715985.2040984976
DLyaDAF00hm,2023-03,715985.2040984976
DLyaDAF00hm,2023-04,715985.2040984976
DLyaDAF00hm,2023-05,715985.2040984976
DLyaDAF00hm,2023-06,715985.2040984976
DLyaDAF00hm,2023-07,715985.2040984976
DLyaDAF00hm,2023-08,715985.2040984976
DLyaDAF00hm,2023-09,715985.2040984976
DLyaDAF00hm,2023-10,715985.2040984976
DLyaDAF00hm,2023-11,715985.2040984976
DLyaDAF00hm,2023-12,715985.2040984976
DLyaDAF00hm,2024-01,714989.3683078339
DLyaDAF00hm,2024-02,714989.3683078339
DLyaDAF00hm,2024-03,714989.3683078339
DLyaDAF00hm,2024-04,714989.3683078339
DLyaDAF00hm,2024-05,714989.3683078339
DLyaDAF00hm,2024-06,714989.3683078339
DLyaDAF00hm,2024-07,714989.3683078339
DLyaDAF00hm,2024-08,714989.3683078339
DLyaDAF00hm,2024-09,714989.3683078339
DLyaDAF00hm,2024-10,714989.3683078339
DLyaDAF00hm,2024-11,714989.3683078339
DLyaDAF00hm,2024-12,714989.3683078339
EXKX4gJ9D6Y,2022-01,883343.3099519899
EXKX4gJ9D6Y,2022-02,883343.3099519899
EXKX4gJ9D6Y,2022-03,883343.3099519899
EXKX4gJ9D6Y,2022-04,883343.3099519899
EXKX4gJ9D6Y,2022-05,883343.3099519899
EXKX4gJ9D6Y,2022-06,883343.3099519899
EXKX4gJ9D6Y,2022-07,883343.3099519899
EXKX4gJ9D6Y,2022-08,883343.3099519899
EXKX4gJ9D6Y,2022-09,883343.3099519899
EXKX4gJ9D6Y,2022-10,883343.3099519899
EXKX4gJ9D6Y,2022-11,883343.3099519899
EXKX4gJ9D6Y,2022-12,883343.3099519899
EXKX4gJ9D6Y,2023-01,883333.9815140854
EXKX4gJ9D6Y,2023-02,883333.9815140854
EXKX4gJ9D6Y,2023-03,883333.9815140854
EXKX4gJ9D6Y,2023-04,883333.9815140854
EXKX4gJ9D6Y,2023-05,883333.9815140854
EXKX4gJ9D6Y,2023-06,883333.9815140854
EXKX4gJ9D6Y,2023-07,883333.9815140854
EXKX4gJ9D6Y,2023-08,883333.9815140854
EXKX4gJ9D6Y,2023-09,883333.9815140854
EXKX4gJ9D6Y,2023-10,883333.9815140854
EXKX4gJ9D6Y,2023-11,883333.9815140854
EXKX4gJ9D6Y,2023-12,883333.9815140854
EXKX4gJ9D6Y,2024-01,882105.764851497
EXKX4gJ9D6Y,2024-02,882105.764851497
EXKX4gJ9D6Y,2024-03,882105.764851497
EXKX4gJ9D6Y,2024-04,882105.764851497
EXKX4gJ9D6Y,2024-05,882105.764851497
EXKX4gJ9D6Y,2024-06,882105.764851497
EXKX4gJ9D6Y,2024-07,882105.764851497
EXKX4gJ9D6Y,2024-08,882105.764851497
EXKX4gJ9D6Y,2024-09,882105.764851497
EXKX4gJ9D6Y,2024-10,882105.764851497
EXKX4gJ9D6Y,2024-11,882105.764851497
EXKX4gJ9D6Y,2024-12,882105.764851497
F5xI4hl77mT,2022-01,1135974.7157882652
F5xI4hl77mT,2022-02,1135974.7157882652
F5xI4hl77mT,2022-03,1135974.7157882652
F5xI4hl77mT,2022-04,1135974.7157882652
F5xI4hl77mT,2022-05,1135974.7157882652
F5xI4hl77mT,2022-06,1135974.7157882652
F5xI4hl77mT,2022-07,1135974.7157882652
F5xI4hl77mT,2022-08,1135974.7157882652
F5xI4hl77mT,2022-09,1135974.7157882652
F5xI4hl77mT,2022-10,1135974.7157882652
F5xI4hl77mT,2022-11,1135974.7157882652
F5xI4hl77mT,2022-12,1135974.7157882652
F5xI4hl77mT,2023-01,1135962.7202333394
F5xI4hl77mT,2023-02,1135962.7202333394
F5xI4hl77mT,2023-03,1135962.7202333394
F5xI4hl77mT,2023-04,1135962.7202333394
F5xI4hl77mT,2023-05,1135962.7202333394
F5xI4hl77mT,2023-06,1135962.7202333394
F5xI4hl77mT,2023-07,1135962.7202333394
F5xI4hl77mT,2023-08,1135962.7202333394
F5xI4hl77mT,2023-09,1135962.7202333394
F5xI4hl77mT,2023-10,1135962.7202333394
F5xI4hl77mT,2023-11,1135962.7202333394
F5xI4hl77mT,2023-12,1135962.7202333394
F5xI4hl77mT,2024-01,1134382.8816636088
F5xI4hl77mT,2024-02,1134382.8816636088
F5xI4hl77mT,2024-03,1134382.8816636088
F5xI4hl77mT,2024-04,1134382.8816636088
F5xI4hl77mT,2024-05,1134382.8816636088
F5xI4hl77mT,2024-06,1134382.8816636088
F5xI4hl77mT,2024-07,1134382.8816636088
F5xI4hl77mT,2024-08,1134382.8816636088
F5xI4hl77mT,2024-09,1134382.8816636088
F5xI4hl77mT,2024-10,1134382.8816636088
F5xI4hl77mT,2024-11,1134382.8816636088
F5xI4hl77mT,2024-12,1134382.8816636088
Fh294RrB7an,2022-01,659093.5428946489
Fh294RrB7an,2022-02,659093.5428946489
Fh294RrB7an,2022-03,659093.5428946489
Fh294RrB7an,2022-04,659093.5428946489
Fh294RrB7an,2022-05,659093.5428946489
Fh294RrB7an,2022-06,659093.5428946489
Fh294RrB7an,2022-07,659093.5428946489
Fh294RrB7an,2022-08,659093.5428946489
Fh294RrB7an,2022-09,659093.5428946489
Fh294RrB7an,2022-10,659093.5428946489
Fh294RrB7an,2022-11,659093.5428946489
Fh294RrB7an,2022-12,659093.5428946489
Fh294RrB7an,2023-01,659086.4199659937
Fh294RrB7an,2023-02,659086.4199659937
Fh294RrB7an,2023-03,659086.4199659937
Fh294RrB7an,2023-04,659086.4199659937
Fh294RrB7an,2023-05,659086.4199659937
Fh294RrB7an,2023-06,659086.4199659937
Fh294RrB7an,2023-07,659086.4199659937
Fh294RrB7an,2023-08,659086.4199659937
Fh294RrB7an,2023-09,659086.4199659937
Fh294RrB7an,2023-10,659086.4199659937
Fh294RrB7an,2023-11,659086.4199659937
Fh294RrB7an,2023-12,659086.4199659937
Fh294RrB7an,2024-01,658169.4088352369
Fh294RrB7an,2024-02,658169.4088352369
Fh294RrB7an,2024-03,658169.4088352369
Fh294RrB7an,2024-04,658169.4088352369
Fh294RrB7an,2024-05,658169.4088352369
Fh294RrB7an,2024-06,658169.4088352369
Fh294RrB7an,2024-07,658169.4088352369
Fh294RrB7an,2024-08,658169.4088352369
Fh294RrB7an,2024-09,658169.4088352369
Fh294RrB7an,2024-10,658169.4088352369
Fh294RrB7an,2024-11,658169.4088352369
Fh294RrB7an,2024-12,658169.4088352369
GnpIwWbdxdl,2022-01,236806.2626948692
GnpIwWbdxdl,2022-02,236806.2626948692
GnpIwWbdxdl,2022-03,236806.2626948692
GnpIwWbdxdl,2022-04,236806.2626948692
GnpIwWbdxdl,2022-05,236806.2626948692
GnpIwWbdxdl,2022-06,236806.2626948692
GnpIwWbdxdl,2022-07,236806.2626948692
GnpIwWbdxdl,2022-08,236806.2626948692
GnpIwWbdxdl,2022-09,236806.2626948692
GnpIwWbdxdl,2022-10,236806.2626948692
GnpIwWbdxdl,2022-11,236806.2626948692
GnpIwWbdxdl,2022-12,236806.2626948692
GnpIwWbdxdl,2023-01,236803.76381427277
GnpIwWbdxdl,2023-02,236803.76381427277
GnpIwWbdxdl,2023-03,236803.76381427277
GnpIwWbdxdl,2023-04,236803.76381427277
GnpIwWbdxdl,2023-05,236803.76381427277
GnpIwWbdxdl,2023-06,236803.76381427277
GnpIwWbdxdl,2023-07,236803.76381427277
GnpIwWbdxdl,2023-08,236803.76381427277
GnpIwWbdxdl,2023-09,236803.76381427277
GnpIwWbdxdl,2023-10,236803.76381427277
GnpIwWbdxdl,2023-11,236803.76381427277
GnpIwWbdxdl,2023-12,236803.76381427277
GnpIwWbdxdl,2024-01,236474.4008481587
GnpIwWbdxdl,2024-02,236474.4008481587
GnpIwWbdxdl,2024-03,236474.4008481587
GnpIwWbdxdl,2024-04,236474.4008481587
GnpIwWbdxdl,2024-05,236474.4008481587
GnpIwWbdxdl,2024-06,236474.4008481587
GnpIwWbdxdl,2024-07,236474.4008481587
GnpIwWbdxdl,2024-08,236474.4008481587
GnpIwWbdxdl,2024-09,236474.4008481587
GnpIwWbdxdl,2024-10,236474.4008481587
GnpIwWbdxdl,2024-11,236474.4008481587
GnpIwWbdxdl,2024-12,236474.4008481587
HL5fSUsp2vJ,2022-01,244646.80856468287
HL5fSUsp2vJ,2022-02,244646.80856468287
HL5fSUsp2vJ,2022-03,244646.80856468287
HL5fSUsp2vJ,2022-04,244646.80856468287
HL5fSUsp2vJ,2022-05,244646.80856468287
HL5fSUsp2vJ,2022-06,244646.80856468287
HL5fSUsp2vJ,2022-07,244646.80856468287
HL5fSUsp2vJ,2022-08,244646.80856468287
HL5fSUsp2vJ,2022-09,244646.80856468287
HL5fSUsp2vJ,2022-10,244646.80856468287
HL5fSUsp2vJ,2022-11,244646.80856468287
HL5fSUsp2vJ,2022-12,244646.80856468287
HL5fSUsp2vJ,2023-01,244644.22621089563
HL5fSUsp2vJ,2023-02,244644.22621089563
HL5fSUsp2vJ,2023-03,244644.22621089563
HL5fSUsp2vJ,2023-04,244644.22621089563
HL5fSUsp2vJ,2023-05,244644.22621089563
HL5fSUsp2vJ,2023-06,244644.22621089563
HL5fSUsp2vJ,2023-07,244644.22621089563
HL5fSUsp2vJ,2023-08,244644.22621089563
HL5fSUsp2vJ,2023-09,244644.22621089563
HL5fSUsp2vJ,2023-10,244644.22621089563
HL5fSUsp2vJ,2023-11,244644.22621089563
HL5fSUsp2vJ,2023-12,244644.22621089563
HL5fSUsp2vJ,2024-01,244303.96986305196
HL5fSUsp2vJ,2024-02,244303.96986305196
HL5fSUsp2vJ,2024-03,244303.96986305196
HL5fSUsp2vJ,2024-04,244303.96986305196
HL5fSUsp2vJ,2024-05,244303.96986305196
HL5fSUsp2vJ,2024-06,244303.96986305196
HL5fSUsp2vJ,2024-07,244303.96986305196
HL5fSUsp2vJ,2024-08,244303.96986305196
HL5fSUsp2vJ,2024-09,244303.96986305196
HL5fSUsp2vJ,2024-10,244303.96986305196
HL5fSUsp2vJ,2024-11,244303.96986305196
HL5fSUsp2vJ,2024-12,244303.96986305196
HfIRB3HRHvk,2022-01,434052.1649171591
HfIRB3HRHvk,2022-02,434052.1649171591
HfIRB3HRHvk,2022-03,434052.1649171591
HfIRB3HRHvk,2022-04,434052.1649171591
HfIRB3HRHvk,2022-05,434052.1649171591
HfIRB3HRHvk,2022-06,434052.1649171591
HfIRB3HRHvk,2022-07,434052.1649171591
HfIRB3HRHvk,2022-08,434052.1649171591
HfIRB3HRHvk,2022-09,434052.1649171591
HfIRB3HRHvk,2022-10,434052.1649171591
HfIRB3HRHvk,2022-11,434052.1649171591
HfIRB3HRHvk,2022-12,434052.1649171591
HfIRB3HRHvk,2023-01,434047.5788061158
HfIRB3HRHvk,2023-02,434047.5788061158
HfIRB3HRHvk,2023-03,434047.5788061158
HfIRB3HRHvk,2023-04,434047.5788061158
HfIRB3HRHvk,2023-05,434047.5788061158
HfIRB3HRHvk,2023-06,434047.5788061158
HfIRB3HRHvk,2023-07,434047.5788061158
HfIRB3HRHvk,2023-08,434047.5788061158
HfIRB3HRHvk,2023-09,434047.5788061158
HfIRB3HRHvk,2023-10,434047.5788061158
HfIRB3HRHvk,2023-11,434047.5788061158
HfIRB3HRHvk,2023-12,434047.5788061158
HfIRB3HRHvk,2024-01,433443.9066132571
HfIRB3HRHvk,2024-02,433443.9066132571
HfIRB3HRHvk,2024-03,433443.9066132571
HfIRB3HRHvk,2024-04,433443.9066132571
HfIRB3HRHvk,2024-05,433443.9066132571
HfIRB3HRHvk,2024-06,433443.9066132571
HfIRB3HRHvk,2024-07,433443.9066132571
HfIRB3HRHvk,2024-08,433443.9066132571
HfIRB3HRHvk,2024-09,433443.9066132571
HfIRB3HRHvk,2024-10,433443.9066132571
HfIRB3HRHvk,2024-11,433443.9066132571
HfIRB3HRHvk,2024-12,433443.9066132571
HkwA8YQgJK6,2022-01,208309.48081567435
HkwA8YQgJK6,2022-02,208309.48081567435
HkwA8YQgJK6,2022-03,208309.48081567435
HkwA8YQgJK6,2022-04,208309.48081567435
HkwA8YQgJK6,2022-05,208309.48081567435
HkwA8YQgJK6,2022-06,208309.48081567435
HkwA8YQgJK6,2022-07,208309.48081567435
HkwA8YQgJK6,2022-08,208309.48081567435
HkwA8YQgJK6,2022-09,208309.48081567435
HkwA8YQgJK6,2022-10,208309.48081567435
HkwA8YQgJK6,2022-11,208309.48081567435
HkwA8YQgJK6,2022-12,208309.48081567435
HkwA8YQgJK6,2023-01,208307.2829804717
HkwA8YQgJK6,2023-02,208307.2829804717
HkwA8YQgJK6,2023-03,208307.2829804717
HkwA8YQgJK6,2023-04,208307.2829804717
HkwA8YQgJK6,2023-05,208307.2829804717
